,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Android Ver
6554,434,29,3.3,-1.1267625260106136,-0.8249318305444605,-0.20775850118267986,1,0.25058775239640696,1,105,2
6555,3008,25,3.0,-1.040121858110067,-0.8248904502908891,-0.20729077856846512,0,-0.05912229342647969,1,80,14
6556,433,29,2.7,-1.1700828599608868,-0.8245180280087469,-0.20775850118267986,1,0.25058775239640696,1,105,2
6557,1688,23,4.7,0.20520726002670364,-0.8243938872480328,-0.2067710867748932,1,0.25058775239640696,1,78,12
6558,895,25,4.0,-0.9889725481446842,-0.82431112674089,-0.20729077856846512,0,-0.05912229342647969,1,80,9
6559,6440,29,4.1,0.5188882323654292,-0.8242697464873187,-0.10387211164765366,0,-0.05912229342647969,1,105,2
6560,404,25,4.1,-1.223319896863632,-0.8308492068051657,-0.2078000765261656,1,0.020943029040759547,1,80,6
6561,3258,6,4.5,-0.3704834429510239,-0.8308492068051657,-0.2067710867748932,1,0.18852161094893471,1,34,5
6562,1000,31,3.5,-1.22958307767572,-0.823855943951605,-0.20770653200332265,0,-0.05912229342647969,1,110,6
6563,3538,30,3.2,-1.2274953507383572,-0.8308078265515944,-0.20775850118267986,0,-0.05912229342647969,1,107,2
6564,5738,29,4.6,-0.8506606385444141,-0.8236904229373195,-0.2067710867748932,0,-0.05912229342647969,1,105,5
6565,3065,25,4.2,-0.632493173590026,-0.8236076624301768,-0.2067710867748932,0,-0.05912229342647969,1,80,6
6566,3074,6,4.3,-1.1251967308075916,-0.8235662821766054,-0.20770653200332265,0,-0.05912229342647969,1,34,6
6567,3804,29,4.5,-0.862665068434249,-0.8234421414158913,-0.20775850118267986,1,0.25058775239640696,1,105,6
6568,7333,11,3.6,-0.8971125629007313,-0.8234421414158913,-0.2067710867748932,0,-0.05912229342647969,1,50,7
6569,6232,1,4.0,-0.7995113285790313,-0.8232352401480345,-0.2067710867748932,0,-0.05912229342647969,1,12,6
6570,883,4,4.0,-1.2181005795202258,-0.8232352401480345,-0.20770653200332265,0,-0.05912229342647969,1,20,9
6571,7185,25,3.9,-0.24313209977190742,-0.8232352401480345,-0.1974166344905987,0,-0.05912229342647969,1,80,1
6572,2,29,4.5,-1.1257186625419322,-0.8231524796408918,-0.20770653200332265,0,-0.05912229342647969,1,105,1
6573,1071,12,4.4,-1.2415875075655547,-0.8230283388801777,-0.2078000765261656,1,0.18852161094893471,1,58,5
6574,1458,29,4.5,0.3367340570805453,-0.822945578373035,-0.15584129100484534,0,-0.05912229342647969,1,105,2
6575,3391,11,4.2,-0.7974236016416687,-0.8229041981194636,-0.2067710867748932,0,-0.05912229342647969,1,50,1
6576,5224,6,3.9,-0.7932481477669435,-0.8307250660444516,-0.2067710867748932,0,-0.05912229342647969,1,34,2
6577,834,29,4.0,-1.246806824908961,-0.8228628178658922,-0.20770653200332265,0,-0.05912229342647969,1,105,17
6578,709,6,3.4,-1.1544249079306674,-0.8224903955837499,-0.20729077856846512,0,-0.05912229342647969,1,34,12
6579,2285,29,3.3,-1.1366792289630856,-0.8224076350766072,-0.20729077856846512,0,-0.05912229342647969,1,105,5
6580,6234,15,3.5,-1.1831311533194029,-0.8222007338087504,-0.20770653200332265,0,-0.05912229342647969,1,60,6
6581,7977,29,4.3,-1.2415875075655547,-0.8221179733016076,-0.20775850118267986,0,-0.05912229342647969,1,105,14
6582,732,17,3.8,0.6853844556200939,-0.8219524522873222,-0.15584129100484534,0,-0.05912229342647969,1,64,6
6583,108,31,4.4,-1.241065575831214,-0.8216627905123226,-0.20775850118267986,0,-0.05912229342647969,1,110,9
6584,5898,4,3.1,-0.4696504724757458,-0.8306009252837375,-0.2067710867748932,0,-0.05912229342647969,1,20,6
6585,1476,23,3.8,-1.1831311533194029,-0.8216214102587512,-0.20775850118267986,0,-0.05912229342647969,1,78,6
6586,3298,29,4.5,-0.8224763248900195,-0.8215800300051799,-0.20729077856846512,0,-0.05912229342647969,1,105,14
6587,2948,23,4.2,-1.239499780628192,-0.8305595450301662,-0.2078000765261656,1,0.18852161094893471,1,78,16
6588,3860,29,4.2,-1.23793398542517,-0.8211662274694662,-0.20775850118267986,0,-0.05912229342647969,1,105,2
6589,7692,6,3.8,-0.0019996385065310356,-0.8210834669623235,-0.1974166344905987,0,-0.05912229342647969,1,34,2
6590,4083,23,3.5,-1.1747802455699525,-0.820917945948038,-0.20770653200332265,0,-0.05912229342647969,1,78,6
6591,2551,23,4.7,-1.2311488728787419,-0.8208351854408953,-0.2078000765261656,0,-0.05912229342647969,1,78,5
6592,1310,29,3.9,-1.0991001440905594,-0.8305181647765948,-0.20770653200332265,1,0.12645546950146244,1,105,27
6593,1576,20,3.6,-1.2447190979715985,-0.8205455236658957,-0.2078000765261656,1,0.6229846010812407,1,69,5
6594,8008,24,3.7,-0.5244533045815132,-0.8205455236658957,-0.20261355242631787,0,-0.05912229342647969,1,79,6
6595,501,11,4.5,-1.1539029761963269,-0.8205455236658957,-0.20770653200332265,0,-0.05912229342647969,1,37,6
6596,6333,23,4.1,-1.2332365998161043,-0.8304767845230234,-0.2078000765261656,1,0.25058775239640696,1,78,16
6597,7695,29,4.5,-1.1836530850537434,-0.8304767845230234,-0.20775850118267986,1,0.002943848020992585,1,105,5
6598,3155,29,3.9,-1.2332365998161043,-0.8203800026516103,-0.2078000765261656,1,0.8712491668711297,1,105,2
6599,4841,23,4.1,-1.1893943341314905,-0.8304354042694521,-0.2078000765261656,1,0.25058775239640696,1,78,14
6600,2941,21,4.0,-1.2405436440968733,-0.8199662001158966,-0.2078000765261656,0,-0.05912229342647969,1,73,12
6601,269,29,4.5,-1.2457629614402799,-0.8198420593551825,-0.20775850118267986,0,-0.05912229342647969,1,105,11
6602,5265,23,4.3,-1.0228981108768258,-0.8196351580873257,-0.20770653200332265,1,0.06438932805399014,1,78,5
6603,2403,21,4.1,-1.2285392142070386,-0.8303940240158807,-0.2078000765261656,0,-0.05912229342647969,2,73,8
6604,641,17,3.8,-0.24521982670926998,-0.8194696370730402,-0.1974166344905987,0,-0.05912229342647969,1,64,2
6605,1602,29,4.6,-1.1747802455699525,-0.8303526437623093,-0.2078000765261656,1,0.033356257330254,1,105,2
6606,7697,29,4.1,-1.032814813829298,-0.8303526437623093,-0.20729077856846512,0,-0.05912229342647969,1,105,2
6607,7509,11,2.4,-1.0636087861553958,-0.8188903135230411,-0.20729077856846512,0,-0.05912229342647969,3,50,6
6608,5195,23,4.2,-0.9080731293218847,-0.8187661727623271,-0.20729077856846512,0,-0.05912229342647969,1,78,12
6609,5978,23,4.1,-1.0964904854188562,-0.8186006517480416,-0.20775850118267986,1,0.3747200352913515,1,78,24
6610,6336,29,3.8,-1.0061962953779253,-0.8185592714944703,-0.20729077856846512,0,-0.05912229342647969,1,105,14
6611,5236,18,3.4,-0.4649530868666801,-0.8183937504801848,-0.20261355242631787,0,-0.05912229342647969,1,65,17
6612,7049,11,3.0,-1.2421094392998953,-0.8183937504801848,-0.20775850118267986,0,-0.05912229342647969,1,50,7
6613,2953,31,3.0,-1.2170567160515444,-0.8182282294658993,-0.20770653200332265,0,-0.05912229342647969,1,110,2
6614,6493,29,4.3,-1.2384559171595109,-0.818186849212328,-0.20775850118267986,0,-0.05912229342647969,1,105,6
6615,1562,6,4.1,-0.8992002898380937,-0.818186849212328,-0.2067710867748932,0,-0.05912229342647969,4,34,12
6616,5270,10,4.9,-1.2217541016606102,-0.817731666423043,-0.2078000765261656,0,-0.05912229342647969,4,57,12
6617,953,17,3.9,-1.2301050094100605,-0.817731666423043,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6618,959,17,4.0,-1.2342804632847857,-0.8176902861694716,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6619,1370,20,4.0,-1.2102716035051162,-0.8176902861694716,-0.20770653200332265,0,-0.05912229342647969,1,69,5
6620,2988,31,4.2,-0.8250859835617227,-0.8301871227480239,-0.2067710867748932,0,-0.05912229342647969,1,110,6
6621,2339,25,4.2,-1.235324326753467,-0.8301457424944525,-0.2078000765261656,0,-0.05912229342647969,1,80,12
6622,5099,29,3.6,-0.8365684817172169,-0.8170695823659011,-0.2067710867748932,0,-0.05912229342647969,1,105,12
6623,7175,6,4.1,0.18276419545005607,-0.8170282021123297,-0.1974166344905987,0,-0.05912229342647969,1,34,6
6624,2992,29,4.2,-0.2389566458971823,-0.816490258815902,-0.1974166344905987,0,-0.05912229342647969,1,105,12
6625,3655,29,4.5,-0.709739070272441,-0.816490258815902,-0.2067710867748932,0,-0.05912229342647969,1,105,5
6626,45,15,3.5,-1.1408546828378108,-0.8162005970409024,-0.20770653200332265,0,-0.05912229342647969,1,60,16
6627,1024,29,3.9,0.014180245258028851,-0.8161178365337597,-0.15584129100484534,0,-0.05912229342647969,1,105,12
6628,5743,20,4.5,-1.17269251863259,-0.816035076026617,-0.20770653200332265,1,0.06438932805399014,1,69,2
6629,1528,29,3.8,-1.2374120536908295,-0.816035076026617,-0.20770653200332265,0,-0.05912229342647969,4,105,2
6630,5639,29,4.6,-1.2170567160515444,-0.816035076026617,-0.20770653200332265,0,-0.05912229342647969,1,105,18
6631,3835,23,3.7,-1.246806824908961,-0.8159936957730456,-0.20780527344410132,1,0.002323186606517862,1,78,2
6632,5958,29,4.2,-0.8918932455573249,-0.815704033998046,-0.20770653200332265,1,0.06438932805399014,1,105,6
6633,3004,29,4.3,-0.8882397234169404,-0.8155385129837606,-0.2067710867748932,0,-0.05912229342647969,1,105,12
6634,4036,12,4.4,-1.1862627437254467,-0.8150005696873328,-0.20770653200332265,0,-0.05912229342647969,1,58,2
6635,7795,23,3.5,-0.8605773414968864,-0.8148350486730473,-0.2067710867748932,0,-0.05912229342647969,1,78,14
6636,4394,29,3.6,-0.8866739282139184,-0.8145453868980478,-0.2067710867748932,0,-0.05912229342647969,1,105,2
6637,957,17,3.9,-1.220710238191929,-0.8145040066444764,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6638,948,17,3.7,-1.2144470573798414,-0.8144212461373337,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6639,962,17,4.4,-1.2400217123625328,-0.8142971053766196,-0.2078000765261656,0,-0.05912229342647969,1,64,2
6640,961,17,4.4,-1.2248856920666542,-0.8142971053766196,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6641,7711,17,3.9,0.6217087840305355,-0.829856080719453,-0.15584129100484534,0,-0.05912229342647969,1,64,1
6642,5942,6,3.7,-1.0317709503606167,-0.8141729646159055,-0.20770653200332265,1,0.002323186606517862,1,34,7
6643,958,17,3.9,-1.1893943341314905,-0.8138005423337632,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6644,956,17,4.0,-1.2316708046130824,-0.8137591620801918,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6645,1020,6,4.0,-1.241065575831214,-0.8134695003051923,-0.20775850118267986,0,-0.05912229342647969,1,34,2
6646,949,17,4.1,-1.1836530850537434,-0.8132625990373354,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6647,1074,5,4.1,-0.964441756630674,-0.8131798385301927,-0.20729077856846512,0,-0.05912229342647969,1,32,6
6648,2556,27,4.6,-1.1032755979652846,-0.812766035994479,-0.20770653200332265,0,-0.05912229342647969,1,98,9
6649,965,17,4.2,-1.2128812621768195,-0.8125591347266222,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6650,223,26,4.4,-1.1878285389284686,-0.8296905597051676,-0.20770653200332265,0,-0.05912229342647969,1,93,6
6651,2813,29,4.3,-0.5385454614087105,-0.8122280926980513,-0.2067710867748932,0,-0.05912229342647969,1,105,3
6652,3635,11,4.5,-1.2238418285979729,-0.8121039519373372,-0.20775850118267986,0,-0.05912229342647969,1,37,5
6653,3070,29,3.9,-1.2405436440968733,-0.8119798111766231,-0.20775850118267986,0,-0.05912229342647969,1,105,25
6654,950,17,4.0,-1.245241029705939,-0.8117729099087663,-0.2078000765261656,0,-0.05912229342647969,1,64,2
6655,5497,23,4.3,-0.7958578064386468,-0.8114832481337667,-0.20729077856846512,0,-0.05912229342647969,1,78,12
6656,3180,4,3.9,-1.1617319522114364,-0.8295664189444535,-0.20729077856846512,0,-0.05912229342647969,1,20,7
6657,1670,18,3.6,-1.2227979651292915,-0.8109039245837676,-0.20775850118267986,0,-0.05912229342647969,1,65,12
6658,968,17,4.4,-1.2316708046130824,-0.810614262808768,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6659,1868,25,4.4,0.25061532091433947,-0.8294836584373108,-0.20261355242631787,1,0.06438932805399014,1,80,3
6660,3290,4,3.3,-1.232192736347423,-0.8294422781837394,-0.20770653200332265,0,-0.05912229342647969,1,20,5
6661,6468,29,4.1,1.049170874455521,-0.8098280379909121,-0.10387211164765366,0,-0.05912229342647969,1,105,6
6662,5910,8,4.0,-1.053170151468583,-0.8097866577373407,-0.20770653200332265,0,-0.05912229342647969,1,37,5
6663,5267,25,4.3,0.3231638319876886,-0.8092073341873416,-0.1974166344905987,0,-0.05912229342647969,1,80,5
6664,7858,29,3.5,0.7354899021167954,-0.8090418131730561,-0.1974166344905987,0,-0.05912229342647969,1,105,12
6665,264,25,4.1,-1.2462848931746204,-0.8090004329194848,-0.20775850118267986,0,-0.05912229342647969,1,80,19
6666,2517,29,3.9,-1.2238418285979729,-0.8293181374230253,-0.20775850118267986,0,-0.05912229342647969,1,105,3
6667,7026,29,4.4,0.8920694224189879,-0.8087521513980566,-0.10387211164765366,0,-0.05912229342647969,1,105,2
6668,3408,11,4.5,-0.894502904229028,-0.8087107711444852,-0.20729077856846512,0,-0.05912229342647969,1,50,2
6669,7935,11,4.3,-1.2358462584878076,-0.8086280106373425,-0.20775850118267986,0,-0.05912229342647969,1,37,6
6670,5902,8,4.3,-0.9754023230518275,-0.8085452501301997,-0.20770653200332265,0,-0.05912229342647969,1,37,6
6671,5541,25,4.4,-1.0411657215787482,-0.8082969686087715,-0.20729077856846512,0,-0.05912229342647969,1,80,5
6672,3412,32,3.8,-0.8329149595768324,-0.8074693635373443,-0.2067710867748932,0,-0.05912229342647969,1,113,5
6673,4653,29,3.7,-0.5635981846570614,-0.8073452227766302,-0.20261355242631787,0,-0.05912229342647969,1,105,16
6674,3306,24,4.4,-0.8151692806092505,-0.8291526164087398,-0.20770653200332265,1,0.25058775239640696,1,79,6
6675,6095,25,3.3,-1.2327146680817638,-0.8291526164087398,-0.20775850118267986,0,-0.05912229342647969,1,80,10
6676,6475,29,3.6,-0.3376017436875635,-0.8070555610016307,-0.20261355242631787,0,-0.05912229342647969,1,105,5
6677,4188,29,4.2,-1.0260297012828696,-0.8068486597337738,-0.2067710867748932,0,-0.05912229342647969,1,105,6
6678,1014,6,3.9,-1.2071400130990724,-0.8068072794802025,-0.20729077856846512,0,-0.05912229342647969,1,34,6
6679,4733,6,4.0,-1.2436752345029172,-0.8067245189730597,-0.20775850118267986,0,-0.05912229342647969,1,34,6
6680,2142,5,3.9,-0.4310275241345384,-0.8063520966909175,-0.2067710867748932,0,-0.05912229342647969,1,32,7
6681,2009,3,4.8,-1.2348023950191263,-0.8059382941552038,-0.2078000765261656,0,-0.05912229342647969,1,18,6
6682,7698,6,3.9,-0.9665294835680366,-0.8290284756480257,-0.2067710867748932,0,-0.05912229342647969,1,34,7
6683,733,17,3.5,0.9333020294318985,-0.805731392887347,-0.10387211164765366,0,-0.05912229342647969,1,64,6
6684,5641,29,4.3,-1.1309379798853387,-0.8056486323802042,-0.20770653200332265,0,-0.05912229342647969,1,105,2
6685,5164,14,3.1,-0.8684063175119959,-0.804945168069491,-0.2067710867748932,0,-0.05912229342647969,1,0,8
6686,993,29,4.3,-1.121543208667207,-0.8047796470552055,-0.20729077856846512,0,-0.05912229342647969,1,105,3
6687,7656,29,4.5,-0.45451445217986725,-0.8044072247730633,-0.20261355242631787,0,-0.05912229342647969,1,105,12
6688,4264,19,4.3,-1.0917930998097904,-0.8035796197016359,-0.20770653200332265,0,-0.05912229342647969,1,68,8
6689,1053,14,4.5,-1.2212321699262696,-0.8029589158980655,-0.2078000765261656,0,-0.05912229342647969,1,14,12
6690,3840,6,4.2,0.9244291899481076,-0.80279339488378,-0.10387211164765366,0,-0.05912229342647969,1,34,3
6691,5404,29,4.1,-0.17580290604196466,-0.8027520146302086,-0.1974166344905987,0,-0.05912229342647969,1,105,6
6692,8038,20,4.4,-1.0004550463001782,-0.8024209726016377,-0.20770653200332265,1,0.002323186606517862,1,69,6
6693,8038,20,4.4,-1.0004550463001782,-0.8024209726016377,-0.20770653200332265,1,0.002323186606517862,1,69,6
6694,970,12,3.7,-0.8960686994320499,-0.8286560533658834,-0.2067710867748932,0,-0.05912229342647969,1,58,1
6695,4395,29,4.4,-1.2426313710342358,-0.8286560533658834,-0.20770653200332265,0,-0.05912229342647969,1,105,12
6696,6558,25,4.3,-0.07507008131422085,-0.8020485503194954,-0.1974166344905987,0,-0.05912229342647969,1,80,7
6697,288,20,3.9,-1.123109003870229,-0.802007170065924,-0.20770653200332265,0,-0.05912229342647969,1,69,8
6698,6387,6,4.0,-0.7071294116007377,-0.8019244095587813,-0.1974166344905987,0,-0.05912229342647969,1,34,6
6699,3531,25,4.1,-0.8788449521988088,-0.8017588885444958,-0.2067710867748932,0,-0.05912229342647969,1,80,6
6700,963,17,4.4,-1.2421094392998953,-0.8017175082909245,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6701,951,17,4.1,-1.223319896863632,-0.8014278465159249,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6702,7915,29,3.9,-0.29741300014333416,-0.8285732928587407,-0.20261355242631787,0,-0.05912229342647969,1,105,17
6703,402,29,3.8,-1.1492055905872611,-0.8013450860087822,-0.20729077856846512,0,-0.05912229342647969,1,105,7
6704,3333,29,4.1,-0.8778010887301275,-0.8285319126051693,-0.2067710867748932,0,-0.05912229342647969,1,105,2
6705,1116,18,3.8,-0.8428316625293045,-0.8006830019516403,-0.2067710867748932,0,-0.05912229342647969,1,65,5
6706,2649,18,4.4,-1.0996220758249002,-0.828490532351598,-0.20729077856846512,0,-0.05912229342647969,1,65,7
6707,6395,25,4.6,-0.5281068267218977,-0.8002691994159267,-0.20729077856846512,0,-0.05912229342647969,1,80,12
6708,4708,11,4.7,-1.2436752345029172,-0.7996071153587848,-0.20775850118267986,0,-0.05912229342647969,1,37,9
6709,5489,29,4.3,-0.811515758468866,-0.7993588338373566,-0.2067710867748932,0,-0.05912229342647969,1,105,3
6710,4549,23,4.4,-0.765063834112549,-0.7993174535837853,-0.20770653200332265,1,0.002323186606517862,1,78,14
6711,967,17,4.1,-1.1951355832092376,-0.7991933128230712,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6712,2108,29,3.9,-1.181565358116381,-0.7991105523159284,-0.20770653200332265,0,-0.05912229342647969,1,105,6
6713,3550,26,3.3,-1.120499345198526,-0.7990691720623571,-0.2067710867748932,0,-0.05912229342647969,1,93,6
6714,1724,11,4.1,-1.2170567160515444,-0.7989864115552143,-0.20770653200332265,0,-0.05912229342647969,1,44,16
6715,174,26,3.8,-1.1492055905872611,-0.8283250113373125,-0.20770653200332265,0,-0.05912229342647969,1,93,7
6716,4163,6,4.0,0.9192098726047012,-0.8282836310837411,-0.10387211164765366,0,-0.05912229342647969,1,34,14
6717,5637,29,4.2,-0.0808113303919679,-0.8282836310837411,-0.1974166344905987,0,-0.05912229342647969,1,105,8
6718,4163,6,4.0,0.9197318043390419,-0.8282836310837411,-0.10387211164765366,0,-0.05912229342647969,1,34,14
6719,3221,17,4.6,-1.136157297228745,-0.8312009389605224,-0.20729077856846512,0,-0.05912229342647969,1,64,28
6720,6969,20,3.9,-1.2462848931746204,-0.7984070880052152,-0.20775850118267986,0,-0.05912229342647969,1,69,9
6721,6314,29,3.6,-0.9738365278488056,-0.7980760459766443,-0.2067710867748932,0,-0.05912229342647969,1,105,6
6722,6979,29,3.6,-1.145030136712536,-0.7979932854695015,-0.20770653200332265,0,-0.05912229342647969,1,105,0
6723,955,17,4.2,-1.2170567160515444,-0.7979519052159302,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6724,954,17,4.1,-1.166951269554843,-0.7977863842016447,-0.20770653200332265,0,-0.05912229342647969,1,64,2
6725,2607,11,4.5,-0.5714271606721709,-0.797703623694502,-0.2067710867748932,0,-0.05912229342647969,1,50,17
6726,7271,29,4.0,-1.2462848931746204,-0.828159490323027,-0.2078000765261656,1,0.002323186606517862,1,105,7
6727,4378,6,4.6,-0.9780119817235307,-0.796917398876646,-0.20729077856846512,0,-0.05912229342647969,1,34,5
6728,960,17,4.0,-1.2342804632847857,-0.7967104976087892,-0.20775850118267986,0,-0.05912229342647969,1,64,2
6729,5661,26,4.3,-0.14187734330982296,-0.7965035963409324,-0.1974166344905987,0,-0.05912229342647969,4,93,12
6730,3866,23,4.1,0.7015643393846537,-0.7962553148195042,-0.10387211164765366,0,-0.05912229342647969,1,78,5
6731,2632,23,4.2,-1.2405436440968733,-0.7960897938052188,-0.20780527344410132,1,0.033356257330254,1,78,12
6732,2990,17,4.2,0.20625112349538494,-0.7959656530445047,-0.1974166344905987,0,-0.05912229342647969,1,64,12
6733,2956,20,4.3,-1.239499780628192,-0.795882892537362,-0.20775850118267986,1,0.18852161094893471,1,69,14
6734,3036,11,4.6,0.6869502508231158,-0.7957587517766479,-0.1974166344905987,0,-0.05912229342647969,1,50,6
6735,6599,18,4.5,0.2072949869640662,-0.7954690900016483,-0.1974166344905987,1,0.31265389384387926,1,65,12
6736,3017,25,3.6,-1.2332365998161043,-0.7951794282266488,-0.20775850118267986,0,-0.05912229342647969,1,80,17
6737,7720,20,1.8,-1.2421094392998953,-0.7948483861980778,-0.20780527344410132,0,-0.05912229342647969,1,69,18
6738,5904,20,4.3,-1.1460740001812173,-0.7943518231552215,-0.20770653200332265,1,0.12645546950146244,1,69,5
6739,7699,28,2.4,-1.0093278857839691,-0.794186302140936,-0.2067710867748932,0,-0.05912229342647969,1,99,12
6740,2054,11,4.1,-1.0980562806218783,-0.793731119351651,-0.2067710867748932,0,-0.05912229342647969,1,37,6
6741,5402,29,3.3,-1.239499780628192,-0.7936483588445082,-0.2078000765261656,0,-0.05912229342647969,1,105,6
6742,399,29,3.3,-0.8731037031210618,-0.8277870680408848,-0.2067710867748932,0,-0.05912229342647969,1,105,6
6743,5621,23,4.8,-1.0484727658595172,-0.7934828378302228,-0.20261355242631787,0,-0.05912229342647969,1,78,23
6744,196,20,4.5,-1.2092277400364349,-0.7933173168159373,-0.20770653200332265,0,-0.05912229342647969,4,69,5
6745,5383,11,4.1,-1.060477195749352,-0.7930690352945091,-0.20770653200332265,0,-0.05912229342647969,1,81,5
6746,2438,18,3.8,-1.2113154669737973,-0.7926966130123668,-0.20770653200332265,0,-0.05912229342647969,1,65,5
6747,6439,3,4.1,-0.1700616569642176,-0.827704307533742,-0.1974166344905987,0,-0.05912229342647969,1,18,5
6748,6940,4,3.8,-0.730094407911726,-0.7923241907302245,-0.2067710867748932,0,-0.05912229342647969,1,20,6
6749,2116,23,4.5,-1.2217541016606102,-0.7922000499695104,-0.2078000765261656,1,0.002323186606517862,1,78,19
6750,4450,29,4.6,-0.6632871459161238,-0.7921172894623677,-0.2067710867748932,0,-0.05912229342647969,1,105,16
6751,3545,12,4.2,-1.2457629614402799,-0.7920759092087963,-0.20780527344410132,1,0.18852161094893471,1,58,9
6752,6618,6,3.7,-1.1549468396650082,-0.7919517684480822,-0.20770653200332265,1,0.12645546950146244,1,34,6
6753,4356,12,3.5,-1.0354244725010013,-0.7916207264195113,-0.20775850118267986,1,24.766713624147958,1,58,19
6754,3518,20,3.6,-1.2441971662372577,-0.7912069238837977,-0.20775850118267986,0,-0.05912229342647969,1,69,6
6755,2865,4,3.7,-1.1335476385570418,-0.7911655436302263,-0.20770653200332265,0,-0.05912229342647969,1,20,8
6756,6830,20,4.0,-1.1940917197405563,-0.7910000226159408,-0.20770653200332265,0,-0.05912229342647969,1,69,12
6757,1166,29,4.5,0.16293078954511167,-0.7909172621087981,-0.1974166344905987,0,-0.05912229342647969,1,105,2
6758,1752,29,4.1,-1.2363681902221482,-0.7907517410945126,-0.20770653200332265,0,-0.05912229342647969,1,105,9
6759,3628,0,4.1,0.40510711427916934,-0.8315940513694503,-0.15584129100484534,0,-0.05912229342647969,1,9,8
6760,7044,0,4.4,1.2292373228030422,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,9,30
6761,7418,1,4.6,0.05489092053659889,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,12,30
6762,7385,1,4.3,0.4541686973071897,-0.8315940513694503,-0.15584129100484534,0,-0.05912229342647969,1,12,30
6763,6107,1,3.9,-1.082398328591659,-0.8315940513694503,-0.2067710867748932,0,-0.05912229342647969,1,12,30
6764,5689,1,4.8,-0.9466960776630922,-0.8315940513694503,-0.2067710867748932,0,-0.05912229342647969,1,12,8
6765,1917,1,4.4,0.15875533567038655,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,12,30
6766,721,1,4.6,-0.042188382050760434,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,12,30
6767,7902,1,4.6,-0.23739085069416035,-0.8315940513694503,-0.2067710867748932,0,-0.05912229342647969,1,12,30
6768,3782,1,4.6,0.6759896844019623,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,12,14
6769,5153,2,3.9,0.34299723789263303,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,13,30
6770,7367,2,4.7,0.47817755708685916,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,13,23
6771,6486,2,4.2,0.07107080430115878,-0.8315940513694503,-0.1974166344905987,0,-0.05912229342647969,1,13,30
6772,1205,2,4.0,0.8915474906846472,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,13,30
6773,3925,2,4.1,-0.5082734208169533,-0.8315940513694503,-0.20261355242631787,0,-0.05912229342647969,1,13,12
6774,7602,3,4.6,1.7015855423813229,-0.8315940513694503,0.8315731167817968,0,-0.05912229342647969,4,18,30
6775,7715,3,4.4,1.4207862693060578,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,30
6776,559,3,4.2,1.4907251217077038,-0.8315940513694503,0.8315731167817968,0,-0.05912229342647969,4,18,30
6777,2182,3,4.5,1.1624300608074403,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,1
6778,2638,3,4.5,1.3471938947640272,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,30
6779,5414,3,4.5,1.0079382674426103,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,4,18,30
6780,3317,3,4.5,1.1008421161552444,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,30
6781,4008,3,3.9,1.6118132840747326,-0.8315940513694503,10.1860254010763,0,-0.05912229342647969,4,18,30
6782,6694,3,4.2,0.8007313689093756,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,4,18,30
6783,5412,3,4.7,0.10186477662725663,-0.8315940513694503,-0.20261355242631787,0,-0.05912229342647969,1,18,30
6784,581,3,4.3,0.669204571855534,-0.8315940513694503,-0.15584129100484534,0,-0.05912229342647969,1,18,30
6785,4123,3,4.2,-0.21860130825789725,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,27
6786,5219,3,4.4,1.146772108777221,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,18,30
6787,7523,4,4.1,0.03140399249127002,-0.8315940513694503,-0.10387211164765366,0,-0.05912229342647969,1,20,30
6788,4396,4,4.3,1.4557556955068807,-0.8315940513694503,0.3118813232098799,0,-0.05912229342647969,1,20,30
